Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Target
1.0,52,0.0,0,113.0,94005,37.684694,-122.40712,0,1,0.0,1.0,3.14,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,70.5,19.4,0.0,0,3.14,22.54,1
1.0,38,0.0,0,960.0,92386,34.243088,-116.830015,0,1,5.0,1.0,39.44,2.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.3,75.3,0.0,0,39.44,114.74,1
0.0,75,0.0,0,446.0,90304,33.936827,-118.359824,0,14,0.0,1.0,35.07,2.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,74.3,1096.25,0.0,0,490.98,1587.23,1
1.0,20,0.0,3,852.0,92121,32.898613,-117.202937,0,1,0.0,0.0,0.0,1.0,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.3,25.3,0.0,10,0.0,35.3,1
1.0,42,1.0,1,722.0,93550,34.536232,-118.082935,1,14,0.0,1.0,45.6,0.0,1.0,0.0,19.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,65.45,937.6,0.0,0,638.4,1576.0,1
0.0,37,0.0,0,827.0,92501,33.994676,-117.372498,0,3,0.0,1.0,34.89,0.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.75,148.05,0.0,10,104.67,262.72,0
0.0,58,1.0,1,546.0,90822,33.778436,-118.118648,9,72,0.0,1.0,33.37,2.0,1.0,2.0,16.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,117.5,8670.1,47.55,0,2402.64,11025.19,0
0.0,45,0.0,0,964.0,92586,33.707483,-117.200006,0,30,3.0,1.0,9.34,0.0,1.0,2.0,8.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,85.15,2555.9,0.0,0,280.2,2836.1,1
1.0,26,1.0,0,1025.0,94589,38.161321,-122.271588,0,1,5.0,1.0,23.06,0.0,1.0,2.0,52.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,90.75,90.75,0.0,0,23.06,113.81,1
0.0,77,1.0,0,861.0,95136,37.270938,-121.851046,1,1,5.0,1.0,13.02,2.0,1.0,2.0,30.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,90.6,90.6,0.0,0,13.02,103.62,1
0.0,54,0.0,0,199.0,95425,38.801936,-122.938935,0,7,0.0,1.0,19.21,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,79.3,523.15,0.0,10,134.47,667.62,1
0.0,23,0.0,0,552.0,90041,34.137412,-118.207607,0,18,4.0,1.0,35.7,0.0,1.0,2.0,26.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,96.05,1740.7,0.0,0,642.6,2383.3,1
0.0,25,1.0,1,970.0,90743,33.728273,-118.085304,7,56,0.0,1.0,7.31,2.0,1.0,1.0,76.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,68.75,3815.4,0.0,110,409.36,4334.76,0
0.0,56,0.0,0,185.0,91710,33.990646,-117.663025,0,54,0.0,1.0,46.74,2.0,1.0,2.0,16.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,111.1,6014.85,0.0,50,2523.96,8588.81,1
1.0,34,0.0,0,388.0,95950,39.033058,-121.895718,0,2,0.0,1.0,16.76,0.0,1.0,2.0,27.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,95.65,167.3,0.0,0,33.52,200.82,1
0.0,42,1.0,3,56.0,93309,35.342891,-119.064803,4,51,0.0,0.0,0.0,1.0,1.0,1.0,76.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,56.15,2898.95,0.0,0,0.0,2898.95,0
1.0,29,1.0,0,1099.0,95991,39.02741,-121.614982,5,17,4.0,0.0,0.0,1.0,1.0,1.0,27.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,54.6,934.8,47.73,0,0.0,887.07,0
0.0,23,1.0,3,219.0,92118,32.68674,-117.186612,0,24,3.0,1.0,46.54,2.0,1.0,1.0,85.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,64.35,1558.65,0.0,0,1116.96,2675.61,0
1.0,40,0.0,0,1053.0,93283,35.55647,-118.244914,0,24,0.0,1.0,47.51,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,20.75,487.05,0.0,0,1140.24,1627.29,0
0.0,45,0.0,0,446.0,90302,33.975332,-118.355252,0,68,1.0,1.0,17.41,0.0,1.0,0.0,27.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,54.45,3674.95,0.0,0,1183.88,4858.83,0
1.0,34,1.0,1,855.0,94112,37.720498,-122.443119,1,5,5.0,1.0,40.05,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,25.9,135.0,0.0,0,200.25,335.25,1
1.0,62,0.0,0,794.0,95670,38.602723,-121.279913,0,49,0.0,1.0,19.08,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.2,3678.3,0.0,20,934.92,4633.22,1
1.0,40,0.0,0,111.0,93517,38.184583,-119.286558,0,1,0.0,1.0,16.91,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,19.65,19.65,0.0,0,16.91,36.56,0
0.0,73,1.0,0,501.0,92532,33.705836,-117.318204,4,71,1.0,1.0,43.99,2.0,1.0,2.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,80.7,5676.0,0.0,0,3123.29,8799.29,0
1.0,22,1.0,2,13.0,92656,33.571259,-117.731917,9,72,0.0,1.0,41.18,2.0,1.0,2.0,52.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,104.9,7537.5,0.0,0,2964.96,10502.46,0
0.0,40,0.0,0,855.0,94129,37.797526,-122.464531,0,34,3.0,1.0,5.32,0.0,1.0,1.0,23.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,79.95,2727.3,0.0,0,180.88,2908.18,0
0.0,62,0.0,0,642.0,91948,32.830852,-116.444601,0,59,2.0,1.0,28.32,2.0,1.0,1.0,9.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,68.7,4070.95,0.0,150,1670.88,5891.83,0
1.0,66,0.0,0,722.0,93591,34.598221,-117.79593,0,2,0.0,0.0,0.0,1.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,24.45,47.5,0.0,0,0.0,47.5,1
1.0,48,0.0,0,838.0,95820,38.53508,-121.444144,0,31,0.0,1.0,41.23,0.0,1.0,1.0,27.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,72.45,2156.25,0.0,0,1278.13,3434.38,0
1.0,62,0.0,0,688.0,94621,37.750553,-122.197175,0,53,0.0,1.0,23.17,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,19.65,978.0,0.0,0,1228.01,2206.01,0
1.0,36,1.0,0,917.0,96125,39.600599,-120.636358,1,63,0.0,0.0,0.0,1.0,1.0,0.0,5.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,59.0,3707.6,0.0,0,0.0,3707.6,0
1.0,70,0.0,0,230.0,92325,34.248061,-117.29028,0,2,0.0,1.0,25.19,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,93.85,196.75,0.0,0,50.38,247.13,1
0.0,68,0.0,0,449.0,92606,33.703976,-117.824172,0,2,0.0,1.0,21.57,2.0,1.0,2.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,88.55,179.25,0.0,0,43.14,222.39,1
0.0,63,1.0,0,147.0,91303,34.19829,-118.602203,1,9,5.0,1.0,14.21,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,85.35,754.65,0.0,50,127.89,932.54,1
1.0,43,0.0,0,848.0,92411,34.122501,-117.320138,0,1,5.0,1.0,17.25,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,19.65,19.65,0.0,0,17.25,36.9,1
1.0,33,0.0,0,539.0,95240,38.123544,-121.159078,0,3,5.0,1.0,49.4,0.0,1.0,2.0,10.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,88.35,262.05,0.0,0,148.2,410.25,1
1.0,35,1.0,2,1004.0,94535,38.265899,-121.939461,10,59,2.0,1.0,18.75,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.5,1147.85,0.0,0,1106.25,2254.1,0
0.0,60,0.0,0,361.0,96035,40.03194,-122.176023,0,15,4.0,0.0,0.0,1.0,1.0,1.0,25.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,45.9,693.45,16.27,0,0.0,677.18,0
1.0,27,1.0,1,874.0,90731,33.736387,-118.284363,1,72,1.0,1.0,35.33,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,24.75,1769.6,0.0,0,2543.76,4313.36,0
1.0,64,0.0,0,349.0,93705,36.78724,-119.827813,0,25,3.0,1.0,8.31,2.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,84.8,2043.45,0.0,0,207.75,2251.2,1
0.0,30,0.0,0,446.0,90302,33.975332,-118.355252,0,4,0.0,1.0,48.32,2.0,1.0,2.0,51.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,88.95,355.2,0.0,40,193.28,588.48,1
1.0,33,1.0,2,149.0,91351,34.422519,-118.420717,1,11,0.0,1.0,15.73,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.95,267.35,18.17,0,173.03,422.21,0
0.0,41,1.0,0,860.0,93660,36.600193,-120.153393,1,16,0.0,1.0,31.73,0.0,1.0,2.0,25.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,89.45,1430.25,0.0,0,507.68,1937.93,1
1.0,26,0.0,0,852.0,92129,32.961064,-117.134917,0,3,0.0,1.0,36.48,0.0,1.0,1.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,45.35,141.5,0.0,0,109.44,250.94,1
1.0,19,0.0,0,894.0,92071,32.847336,-116.997605,0,49,2.0,1.0,6.26,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,19.9,1022.6,0.0,0,306.74,1329.34,0
0.0,68,0.0,0,598.0,95460,39.305545,-123.743697,0,1,0.0,1.0,16.37,2.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,85.05,85.05,0.0,0,16.37,101.42,1
0.0,44,1.0,0,1069.0,90601,34.007353,-118.033683,0,71,1.0,1.0,14.91,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,20.9,1493.2,0.0,0,1058.61,2551.81,0
0.0,29,0.0,0,855.0,94132,37.722302,-122.491129,0,1,5.0,1.0,13.04,0.0,1.0,2.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,69.95,69.95,0.0,0,13.04,82.99,1
0.0,58,0.0,0,546.0,90807,33.830099,-118.182239,0,26,0.0,1.0,38.09,0.0,1.0,2.0,22.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,88.8,2274.35,0.0,50,990.34,3314.69,1
0.0,29,0.0,0,160.0,95608,38.626128,-121.328011,0,60,2.0,0.0,0.0,1.0,1.0,1.0,73.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,44.45,2773.9,0.0,0,0.0,2773.9,0
1.0,33,1.0,1,118.0,90621,33.874224,-117.993368,1,27,3.0,1.0,48.17,2.0,1.0,2.0,15.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,85.2,2151.6,0.0,30,1300.59,3482.19,0
0.0,31,0.0,0,305.0,92027,33.141265,-116.967221,0,10,4.0,0.0,0.0,1.0,1.0,1.0,24.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,40.7,449.3,0.0,0,0.0,449.3,0
1.0,45,1.0,0,127.0,92230,33.929812,-116.76058,9,72,1.0,1.0,17.87,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,116.95,8594.4,0.0,0,1286.64,9881.04,0
1.0,66,1.0,0,639.0,95039,36.863303,-121.781632,0,1,0.0,1.0,38.78,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,86.05,86.05,0.0,0,38.78,124.83,1
0.0,62,0.0,0,349.0,93721,36.732694,-119.783786,0,17,4.0,1.0,44.96,2.0,1.0,2.0,29.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,80.05,1345.65,0.0,0,764.32,2109.97,0
1.0,74,1.0,3,546.0,90808,33.823943,-118.111335,1,71,0.0,1.0,46.11,2.0,1.0,1.0,20.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,72.9,5139.65,0.0,20,3273.81,8433.46,0
1.0,26,1.0,0,1013.0,92780,33.735802,-117.818805,2,61,0.0,1.0,20.34,0.0,1.0,0.0,51.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,81.05,4747.65,0.0,0,1240.74,5988.39,0
1.0,34,1.0,1,828.0,95677,38.7904,-121.236973,3,50,0.0,1.0,41.58,2.0,1.0,2.0,19.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,108.25,5431.4,0.0,0,2079.0,7510.4,0
0.0,79,0.0,0,852.0,92110,32.76501,-117.19938,0,22,0.0,1.0,5.09,2.0,1.0,2.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,74.4,1692.6,0.0,0,111.98,1804.58,1
1.0,39,0.0,0,357.0,90247,33.890853,-118.297967,0,31,0.0,1.0,6.4,2.0,1.0,0.0,24.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,71.05,2168.15,0.0,0,198.4,2366.55,0
1.0,38,0.0,0,780.0,91326,34.281911,-118.556218,0,39,0.0,1.0,37.94,0.0,1.0,2.0,19.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,100.45,3801.7,0.0,0,1479.66,5281.36,0
1.0,63,0.0,0,373.0,93926,36.52588,-121.396719,0,26,3.0,1.0,45.7,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,19.8,457.3,0.0,0,1188.2,1645.5,0
0.0,31,1.0,0,942.0,94080,37.654436,-122.426468,7,17,0.0,1.0,17.91,2.0,1.0,2.0,9.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,88.25,1460.65,0.0,0,304.47,1765.12,1
0.0,41,0.0,2,77.0,90211,34.063947,-118.383001,0,9,0.0,1.0,27.21,2.0,1.0,2.0,29.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,94.4,857.25,0.0,0,244.89,1102.14,1
0.0,72,0.0,0,1029.0,91607,34.165783,-118.399795,0,66,0.0,1.0,3.57,2.0,1.0,2.0,28.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,108.1,7238.6,0.0,0,235.62,7474.22,0
1.0,45,0.0,0,842.0,92275,33.28156,-115.955541,0,18,4.0,1.0,12.97,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,23.75,424.5,0.0,0,233.46,657.96,0
1.0,24,1.0,0,269.0,91010,34.145695,-117.95982,4,7,5.0,1.0,36.14,0.0,1.0,1.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,49.75,331.3,0.0,0,252.98,584.28,1
0.0,54,0.0,0,861.0,95120,37.186141,-121.843554,0,15,4.0,1.0,39.84,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.75,297.3,0.0,0,597.6,894.9,1
0.0,23,0.0,0,104.0,95006,37.171727,-122.142961,0,41,2.0,1.0,21.56,2.0,1.0,2.0,59.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,114.5,4527.45,0.0,0,883.96,5411.41,1
0.0,56,0.0,0,72.0,94510,38.113533,-122.11926,0,7,0.0,1.0,30.06,0.0,1.0,2.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,75.15,525.0,0.0,10,210.42,745.42,0
0.0,31,1.0,0,619.0,92691,33.611945,-117.665867,9,66,0.0,1.0,36.36,2.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,89.9,5958.85,0.0,0,2399.76,8358.61,0
0.0,32,0.0,3,435.0,90255,33.97803,-118.217141,0,1,0.0,1.0,13.13,0.0,1.0,2.0,57.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,79.35,79.35,0.0,0,13.13,92.48,1
1.0,35,0.0,0,145.0,95922,39.432127,-121.099287,0,59,2.0,1.0,49.48,2.0,1.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,54.15,3116.15,0.0,0,2919.32,6035.47,0
0.0,65,0.0,0,1089.0,93286,36.464635,-119.094348,0,22,0.0,1.0,34.39,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,20.05,417.0,0.0,0,756.58,1173.58,0
1.0,34,1.0,1,855.0,94112,37.720498,-122.443119,1,5,5.0,1.0,40.05,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,25.9,135.0,0.0,0,200.25,335.25,1
1.0,70,0.0,0,230.0,92325,34.248061,-117.29028,0,2,0.0,1.0,25.19,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,0.0,93.85,196.75,0.0,0,50.38,247.13,1
1.0,72,0.0,1,552.0,90029,34.089953,-118.294824,0,7,0.0,1.0,41.14,0.0,1.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,45.75,344.2,29.0,0,287.98,603.18,0
0.0,67,0.0,0,354.0,95542,40.057784,-123.679461,0,2,0.0,1.0,12.52,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.65,142.35,0.0,0,25.04,167.39,1
1.0,54,0.0,2,852.0,92130,32.957195,-117.202542,0,2,0.0,1.0,14.88,2.0,1.0,1.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,60.95,134.6,0.0,0,29.76,164.36,0
0.0,24,1.0,0,398.0,91745,33.998471,-117.973758,1,8,0.0,1.0,11.35,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,20.15,156.25,0.0,0,90.8,247.05,1
1.0,26,1.0,3,560.0,95457,38.925545,-122.549083,7,31,0.0,1.0,7.03,2.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,25.75,755.6,0.0,0,217.93,973.53,0
0.0,58,0.0,0,207.0,92324,34.030915,-117.273201,0,1,5.0,1.0,25.62,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,19.3,19.3,0.0,0,25.62,44.92,1
0.0,20,0.0,0,223.0,96022,40.336392,-122.448533,0,1,5.0,1.0,17.23,0.0,1.0,2.0,52.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,91.7,91.7,0.0,0,17.23,108.93,1
0.0,29,1.0,0,366.0,91207,34.182378,-118.262922,4,1,5.0,0.0,0.0,1.0,1.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,70.5,24.8,0.0,0,0.0,24.8,1
0.0,69,1.0,0,838.0,95829,38.486502,-121.334051,1,51,0.0,1.0,17.87,2.0,1.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,77.5,3807.35,0.0,0,911.37,4718.72,1
0.0,25,1.0,0,228.0,95934,40.080342,-120.957805,1,53,2.0,1.0,37.85,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,20.8,1021.8,0.0,0,2006.05,3027.85,1
0.0,43,0.0,0,122.0,95527,40.854512,-123.450097,0,1,0.0,1.0,17.37,0.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.1,70.1,0.0,0,17.37,87.47,1
0.0,64,0.0,0,1056.0,91792,34.024405,-117.898722,0,22,4.0,1.0,19.72,2.0,1.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,70.5,1783.6,0.0,0,433.84,2217.44,0
0.0,76,0.0,0,399.0,94019,37.45567,-122.407992,0,29,0.0,1.0,20.98,2.0,1.0,2.0,16.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,98.65,2862.75,0.0,0,608.42,3471.17,1
1.0,31,1.0,0,511.0,93536,34.741406,-118.38111,1,3,0.0,1.0,26.71,0.0,1.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,70.3,208.85,0.0,0,80.13,288.98,1
1.0,58,0.0,0,852.0,92117,32.825086,-117.199424,0,2,0.0,1.0,26.47,0.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,80.2,181.1,0.0,10,52.94,244.04,1
1.0,47,1.0,0,840.0,95368,37.713152,-121.08739,1,1,0.0,1.0,14.9,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,45.85,45.85,0.0,0,14.9,60.75,1
1.0,36,0.0,0,967.0,94086,37.378541,-122.020456,0,17,0.0,1.0,4.51,0.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,93.85,1625.65,0.0,0,76.67,1702.32,1
0.0,77,0.0,0,234.0,90230,33.993991,-118.39704,0,2,0.0,1.0,23.46,2.0,1.0,2.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,75.45,158.4,0.0,0,46.92,205.32,1
1.0,61,0.0,0,701.0,92868,33.787796,-117.875928,0,13,0.0,1.0,30.88,0.0,1.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,79.8,973.45,0.0,0,401.44,1374.89,1
1.0,32,1.0,0,122.0,95527,40.854512,-123.450097,6,42,0.0,0.0,0.0,1.0,1.0,1.0,26.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,45.1,2049.05,0.0,0,0.0,2049.05,0
0.0,62,0.0,0,366.0,91203,34.153338,-118.262974,0,1,5.0,1.0,48.25,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,20.2,20.2,0.0,0,48.25,68.45,1
0.0,36,1.0,0,721.0,92262,33.839989,-116.659215,1,11,0.0,1.0,7.89,2.0,1.0,2.0,10.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,102.0,1145.35,0.0,0,86.79,1232.14,1
1.0,39,1.0,0,1043.0,94598,37.916648,-122.008483,1,32,3.0,1.0,33.57,2.0,1.0,2.0,26.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,70.5,3204.65,35.82,110,1074.24,4353.07,1
1.0,62,0.0,0,794.0,95670,38.602723,-121.279913,0,49,0.0,1.0,19.08,2.0,1.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,75.2,3678.3,0.0,20,934.92,4633.22,1
1.0,79,1.0,0,839.0,94574,38.581354,-122.296283,7,67,1.0,1.0,42.07,0.0,1.0,0.0,12.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,60.95,4119.4,17.19,0,2818.69,6920.9,0
0.0,61,0.0,0,298.0,95625,38.349195,-121.902943,0,4,0.0,1.0,27.57,0.0,1.0,2.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,79.0,303.15,0.0,0,110.28,413.43,1
0.0,78,1.0,0,517.0,95454,39.806141,-123.531098,2,71,1.0,1.0,12.26,0.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,99.4,7168.25,0.0,0,870.46,8038.71,0
0.0,19,1.0,2,281.0,92242,34.137742,-114.36514,0,69,1.0,1.0,25.18,0.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,19.4,1346.2,0.0,0,1737.42,3083.62,0
