Total Charges,Total Revenue,Total Long Distance Charges,Avg Monthly Long Distance Charges,Zip Code,Latitude,Longitude,Contract,Monthly Charge,City,Number of Referrals,Tenure in Months,Premium Tech Support,Online Security,Online Backup,Internet Type,Number of Dependents,Device Protection Plan,Streaming Music,Avg Monthly GB Download,Churn Target
25.3,35.3,0.0,0.0,92121,32.898613,-117.202937,0.0,25.3,852.0,0,1,0.0,0.0,0.0,0.0,3,0.0,0.0,51.0,1
937.6,1576.0,638.4,45.6,93550,34.536232,-118.082935,0.0,65.45,722.0,1,14,0.0,2.0,2.0,0.0,1,0.0,0.0,19.0,1
148.05,262.72,104.67,34.89,92501,33.994676,-117.372498,0.0,44.75,827.0,0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,13.0,0
8670.1,11025.19,2402.64,33.37,90822,33.778436,-118.118648,2.0,117.5,546.0,9,72,2.0,2.0,2.0,2.0,1,2.0,2.0,16.0,0
2555.9,2836.1,280.2,9.34,92586,33.707483,-117.200006,0.0,85.15,964.0,0,30,2.0,0.0,0.0,2.0,0,0.0,0.0,8.0,1
90.75,113.81,23.06,23.06,94589,38.161321,-122.271588,0.0,90.75,1025.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,52.0,1
90.6,103.62,13.02,13.02,95136,37.270938,-121.851046,0.0,90.6,861.0,1,1,0.0,0.0,2.0,2.0,0,0.0,0.0,30.0,1
523.15,667.62,134.47,19.21,95425,38.801936,-122.938935,0.0,79.3,199.0,0,7,0.0,0.0,0.0,2.0,0,0.0,2.0,16.0,1
1740.7,2383.3,642.6,35.7,90041,34.137412,-118.207607,0.0,96.05,552.0,0,18,0.0,2.0,0.0,2.0,0,0.0,2.0,26.0,1
3815.4,4334.76,409.36,7.31,90743,33.728273,-118.085304,1.0,68.75,970.0,7,56,0.0,2.0,2.0,1.0,1,0.0,2.0,76.0,0
6014.85,8588.81,2523.96,46.74,91710,33.990646,-117.663025,0.0,111.1,185.0,0,54,2.0,0.0,2.0,2.0,0,2.0,2.0,16.0,1
167.3,200.82,33.52,16.76,95950,39.033058,-121.895718,0.0,95.65,388.0,0,2,0.0,0.0,2.0,2.0,0,0.0,2.0,27.0,1
2898.95,2898.95,0.0,0.0,93309,35.342891,-119.064803,1.0,56.15,56.0,4,51,2.0,0.0,0.0,1.0,3,2.0,2.0,76.0,0
934.8,887.07,0.0,0.0,95991,39.02741,-121.614982,1.0,54.6,1099.0,5,17,2.0,0.0,0.0,1.0,0,2.0,2.0,27.0,0
1558.65,2675.61,1116.96,46.54,92118,32.68674,-117.186612,2.0,64.35,219.0,0,24,0.0,2.0,2.0,1.0,3,2.0,0.0,85.0,0
487.05,1627.29,1140.24,47.51,93283,35.55647,-118.244914,2.0,20.75,1053.0,0,24,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
3674.95,4858.83,1183.88,17.41,90302,33.975332,-118.355252,1.0,54.45,446.0,0,68,0.0,2.0,0.0,0.0,0,2.0,0.0,27.0,0
135.0,335.25,200.25,40.05,94112,37.720498,-122.443119,0.0,25.9,855.0,1,5,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,1
3678.3,4633.22,934.92,19.08,95670,38.602723,-121.279913,0.0,75.2,794.0,0,49,0.0,0.0,0.0,2.0,0,0.0,0.0,24.0,1
19.65,36.56,16.91,16.91,93517,38.184583,-119.286558,0.0,19.65,111.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
5676.0,8799.29,3123.29,43.99,92532,33.705836,-117.318204,2.0,80.7,501.0,4,71,0.0,2.0,0.0,2.0,0,0.0,0.0,17.0,0
7537.5,10502.46,2964.96,41.18,92656,33.571259,-117.731917,1.0,104.9,13.0,9,72,2.0,2.0,2.0,2.0,2,2.0,2.0,52.0,0
2727.3,2908.18,180.88,5.32,94129,37.797526,-122.464531,1.0,79.95,855.0,0,34,2.0,2.0,0.0,1.0,0,2.0,2.0,23.0,0
4070.95,5891.83,1670.88,28.32,91948,32.830852,-116.444601,1.0,68.7,642.0,0,59,2.0,2.0,0.0,1.0,0,0.0,2.0,9.0,0
47.5,47.5,0.0,0.0,93591,34.598221,-117.79593,0.0,24.45,722.0,0,2,0.0,0.0,0.0,1.0,0,0.0,0.0,6.0,1
2156.25,3434.38,1278.13,41.23,95820,38.53508,-121.444144,0.0,72.45,838.0,0,31,2.0,2.0,2.0,1.0,0,2.0,0.0,27.0,0
978.0,2206.01,1228.01,23.17,94621,37.750553,-122.197175,2.0,19.65,688.0,0,53,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
3707.6,3707.6,0.0,0.0,96125,39.600599,-120.636358,2.0,59.0,917.0,1,63,0.0,2.0,2.0,0.0,0,2.0,2.0,5.0,0
196.75,247.13,50.38,25.19,92325,34.248061,-117.29028,0.0,93.85,230.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,14.0,1
179.25,222.39,43.14,21.57,92606,33.703976,-117.824172,0.0,88.55,449.0,0,2,0.0,0.0,0.0,2.0,0,2.0,2.0,28.0,1
754.65,932.54,127.89,14.21,91303,34.19829,-118.602203,0.0,85.35,147.0,1,9,0.0,0.0,0.0,2.0,0,0.0,0.0,5.0,1
19.65,36.9,17.25,17.25,92411,34.122501,-117.320138,0.0,19.65,848.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
262.05,410.25,148.2,49.4,95240,38.123544,-121.159078,0.0,88.35,539.0,0,3,2.0,0.0,0.0,2.0,0,2.0,0.0,10.0,1
1147.85,2254.1,1106.25,18.75,94535,38.265899,-121.939461,2.0,19.5,1004.0,10,59,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
693.45,677.18,0.0,0.0,96035,40.03194,-122.176023,1.0,45.9,361.0,0,15,2.0,2.0,2.0,1.0,0,2.0,0.0,25.0,0
1769.6,4313.36,2543.76,35.33,90731,33.736387,-118.284363,2.0,24.75,874.0,1,72,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
2043.45,2251.2,207.75,8.31,93705,36.78724,-119.827813,0.0,84.8,349.0,0,25,0.0,0.0,0.0,2.0,0,0.0,2.0,22.0,1
355.2,588.48,193.28,48.32,90302,33.975332,-118.355252,0.0,88.95,446.0,0,4,0.0,0.0,2.0,2.0,0,0.0,2.0,51.0,1
267.35,422.21,173.03,15.73,91351,34.422519,-118.420717,0.0,20.95,149.0,1,11,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
1430.25,1937.93,507.68,31.73,93660,36.600193,-120.153393,0.0,89.45,860.0,1,16,0.0,0.0,2.0,2.0,0,2.0,0.0,25.0,1
141.5,250.94,109.44,36.48,92129,32.961064,-117.134917,0.0,45.35,852.0,0,3,0.0,0.0,0.0,1.0,0,0.0,0.0,59.0,1
1022.6,1329.34,306.74,6.26,92071,32.847336,-116.997605,2.0,19.9,894.0,0,49,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
85.05,101.42,16.37,16.37,95460,39.305545,-123.743697,0.0,85.05,598.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,7.0,1
1493.2,2551.81,1058.61,14.91,90601,34.007353,-118.033683,2.0,20.9,1069.0,0,71,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
69.95,82.99,13.04,13.04,94132,37.722302,-122.491129,0.0,69.95,855.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,46.0,1
2274.35,3314.69,990.34,38.09,90807,33.830099,-118.182239,0.0,88.8,546.0,0,26,0.0,0.0,0.0,2.0,0,0.0,2.0,22.0,1
2773.9,2773.9,0.0,0.0,95608,38.626128,-121.328011,1.0,44.45,160.0,0,60,0.0,2.0,0.0,1.0,0,2.0,2.0,73.0,0
2151.6,3482.19,1300.59,48.17,90621,33.874224,-117.993368,0.0,85.2,118.0,1,27,2.0,0.0,2.0,2.0,1,0.0,0.0,15.0,0
449.3,449.3,0.0,0.0,92027,33.141265,-116.967221,0.0,40.7,305.0,0,10,0.0,2.0,2.0,1.0,0,2.0,0.0,24.0,0
8594.4,9881.04,1286.64,17.87,92230,33.929812,-116.76058,2.0,116.95,127.0,9,72,2.0,2.0,2.0,2.0,0,2.0,2.0,3.0,0
86.05,124.83,38.78,38.78,95039,36.863303,-121.781632,0.0,86.05,639.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
1345.65,2109.97,764.32,44.96,93721,36.732694,-119.783786,0.0,80.05,349.0,0,17,0.0,0.0,0.0,2.0,0,2.0,0.0,29.0,0
5139.65,8433.46,3273.81,46.11,90808,33.823943,-118.111335,1.0,72.9,546.0,1,71,2.0,0.0,2.0,1.0,3,2.0,0.0,20.0,0
4747.65,5988.39,1240.74,20.34,92780,33.735802,-117.818805,2.0,81.05,1013.0,2,61,2.0,2.0,2.0,0.0,0,0.0,2.0,51.0,0
5431.4,7510.4,2079.0,41.58,95677,38.7904,-121.236973,1.0,108.25,828.0,3,50,0.0,2.0,2.0,2.0,1,2.0,2.0,19.0,0
1692.6,1804.58,111.98,5.09,92110,32.76501,-117.19938,0.0,74.4,852.0,0,22,0.0,0.0,0.0,2.0,0,0.0,0.0,23.0,1
2168.15,2366.55,198.4,6.4,90247,33.890853,-118.297967,0.0,71.05,357.0,0,31,2.0,0.0,2.0,0.0,0,0.0,0.0,24.0,0
3801.7,5281.36,1479.66,37.94,91326,34.281911,-118.556218,2.0,100.45,780.0,0,39,0.0,2.0,0.0,2.0,0,2.0,2.0,19.0,0
457.3,1645.5,1188.2,45.7,93926,36.52588,-121.396719,1.0,19.8,373.0,0,26,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1460.65,1765.12,304.47,17.91,94080,37.654436,-122.426468,0.0,88.25,942.0,7,17,0.0,0.0,0.0,2.0,0,2.0,0.0,9.0,1
857.25,1102.14,244.89,27.21,90211,34.063947,-118.383001,0.0,94.4,77.0,0,9,0.0,0.0,0.0,2.0,2,0.0,2.0,29.0,1
7238.6,7474.22,235.62,3.57,91607,34.165783,-118.399795,1.0,108.1,1029.0,0,66,0.0,0.0,2.0,2.0,0,2.0,0.0,28.0,0
424.5,657.96,233.46,12.97,92275,33.28156,-115.955541,1.0,23.75,842.0,0,18,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
331.3,584.28,252.98,36.14,91010,34.145695,-117.95982,1.0,49.75,269.0,4,7,0.0,2.0,0.0,1.0,0,0.0,2.0,85.0,1
297.3,894.9,597.6,39.84,95120,37.186141,-121.843554,0.0,19.75,861.0,0,15,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
4527.45,5411.41,883.96,21.56,95006,37.171727,-122.142961,0.0,114.5,104.0,0,41,2.0,2.0,2.0,2.0,0,2.0,2.0,59.0,1
525.0,745.42,210.42,30.06,94510,38.113533,-122.11926,0.0,75.15,72.0,0,7,0.0,0.0,0.0,2.0,0,2.0,0.0,10.0,0
5958.85,8358.61,2399.76,36.36,92691,33.611945,-117.665867,2.0,89.9,619.0,9,66,2.0,2.0,2.0,0.0,0,2.0,2.0,3.0,0
79.35,92.48,13.13,13.13,90255,33.97803,-118.217141,0.0,79.35,435.0,0,1,0.0,0.0,0.0,2.0,3,0.0,0.0,57.0,1
3116.15,6035.47,2919.32,49.48,95922,39.432127,-121.099287,2.0,54.15,145.0,0,59,0.0,0.0,0.0,0.0,0,2.0,0.0,9.0,0
417.0,1173.58,756.58,34.39,93286,36.464635,-119.094348,1.0,20.05,1089.0,0,22,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
135.0,335.25,200.25,40.05,94112,37.720498,-122.443119,0.0,25.9,855.0,1,5,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,1
196.75,247.13,50.38,25.19,92325,34.248061,-117.29028,0.0,93.85,230.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,14.0,1
344.2,603.18,287.98,41.14,90029,34.089953,-118.294824,2.0,45.75,552.0,0,7,0.0,0.0,0.0,1.0,1,0.0,0.0,17.0,0
142.35,167.39,25.04,12.52,95542,40.057784,-123.679461,0.0,70.65,354.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
134.6,164.36,29.76,14.88,92130,32.957195,-117.202542,0.0,60.95,852.0,0,2,0.0,2.0,2.0,1.0,2,0.0,0.0,12.0,0
156.25,247.05,90.8,11.35,91745,33.998471,-117.973758,0.0,20.15,398.0,1,8,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
755.6,973.53,217.93,7.03,95457,38.925545,-122.549083,2.0,25.75,560.0,7,31,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
19.3,44.92,25.62,25.62,92324,34.030915,-117.273201,0.0,19.3,207.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
91.7,108.93,17.23,17.23,96022,40.336392,-122.448533,0.0,91.7,223.0,0,1,2.0,0.0,2.0,2.0,0,0.0,2.0,52.0,1
24.8,24.8,0.0,0.0,91207,34.182378,-118.262922,0.0,70.5,366.0,4,1,0.0,0.0,0.0,1.0,0,0.0,2.0,29.0,1
3807.35,4718.72,911.37,17.87,95829,38.486502,-121.334051,0.0,77.5,838.0,1,51,0.0,2.0,0.0,2.0,0,0.0,0.0,9.0,1
1021.8,3027.85,2006.05,37.85,95934,40.080342,-120.957805,1.0,20.8,228.0,1,53,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
70.1,87.47,17.37,17.37,95527,40.854512,-123.450097,0.0,70.1,122.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
1783.6,2217.44,433.84,19.72,91792,34.024405,-117.898722,1.0,70.5,1056.0,0,22,0.0,0.0,0.0,2.0,0,0.0,0.0,5.0,0
2862.75,3471.17,608.42,20.98,94019,37.45567,-122.407992,0.0,98.65,399.0,0,29,2.0,0.0,0.0,2.0,0,0.0,0.0,16.0,1
208.85,288.98,80.13,26.71,93536,34.741406,-118.38111,0.0,70.3,511.0,1,3,0.0,0.0,0.0,2.0,0,0.0,0.0,11.0,1
181.1,244.04,52.94,26.47,92117,32.825086,-117.199424,0.0,80.2,852.0,0,2,0.0,0.0,0.0,2.0,0,0.0,2.0,10.0,1
45.85,60.75,14.9,14.9,95368,37.713152,-121.08739,0.0,45.85,840.0,1,1,0.0,0.0,0.0,1.0,0,0.0,0.0,6.0,1
1625.65,1702.32,76.67,4.51,94086,37.378541,-122.020456,0.0,93.85,967.0,0,17,0.0,2.0,0.0,2.0,0,0.0,2.0,13.0,1
158.4,205.32,46.92,23.46,90230,33.993991,-118.39704,0.0,75.45,234.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,25.0,1
973.45,1374.89,401.44,30.88,92868,33.787796,-117.875928,0.0,79.8,701.0,0,13,0.0,0.0,2.0,2.0,0,2.0,0.0,3.0,1
2049.05,2049.05,0.0,0.0,95527,40.854512,-123.450097,1.0,45.1,122.0,6,42,0.0,0.0,2.0,1.0,0,2.0,2.0,26.0,0
20.2,68.45,48.25,48.25,91203,34.153338,-118.262974,0.0,20.2,366.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
1145.35,1232.14,86.79,7.89,92262,33.839989,-116.659215,0.0,102.0,721.0,1,11,0.0,0.0,2.0,2.0,0,0.0,2.0,10.0,1
3204.65,4353.07,1074.24,33.57,94598,37.916648,-122.008483,0.0,70.5,1043.0,1,32,0.0,2.0,0.0,2.0,0,0.0,2.0,26.0,1
3678.3,4633.22,934.92,19.08,95670,38.602723,-121.279913,0.0,75.2,794.0,0,49,0.0,0.0,0.0,2.0,0,0.0,0.0,24.0,1
4119.4,6920.9,2818.69,42.07,94574,38.581354,-122.296283,1.0,60.95,839.0,7,67,2.0,2.0,2.0,0.0,0,0.0,0.0,12.0,0
303.15,413.43,110.28,27.57,95625,38.349195,-121.902943,0.0,79.0,298.0,0,4,0.0,0.0,0.0,2.0,0,0.0,0.0,27.0,1
7168.25,8038.71,870.46,12.26,95454,39.806141,-123.531098,2.0,99.4,517.0,2,71,2.0,2.0,2.0,2.0,0,2.0,0.0,3.0,0
1346.2,3083.62,1737.42,25.18,92242,34.137742,-114.36514,2.0,19.4,281.0,0,69,1.0,1.0,1.0,3.0,2,1.0,1.0,0.0,0
593.45,844.82,251.37,35.91,95323,37.605926,-120.69955,0.0,90.45,419.0,0,7,0.0,0.0,0.0,2.0,0,2.0,0.0,27.0,1
2661.1,4248.3,1587.2,49.6,91030,34.110444,-118.156957,0.0,85.3,941.0,1,32,0.0,0.0,0.0,2.0,0,0.0,2.0,10.0,1
4187.75,5912.21,1724.46,42.06,92373,34.003243,-117.138286,0.0,98.4,806.0,0,41,0.0,0.0,0.0,2.0,0,2.0,0.0,21.0,1
3395.8,4244.85,729.05,20.83,94512,38.140719,-121.838298,0.0,99.05,88.0,0,35,0.0,0.0,0.0,2.0,0,2.0,0.0,19.0,1
97.5,122.94,25.44,6.36,95219,38.029729,-121.387999,1.0,23.9,954.0,0,4,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
97.0,178.5,81.5,40.75,90049,34.091829,-118.491244,0.0,49.25,552.0,0,2,0.0,0.0,2.0,1.0,0,0.0,0.0,71.0,0
1194.3,1946.14,751.84,46.99,91601,34.1692,-118.372498,0.0,72.65,674.0,0,16,0.0,0.0,0.0,2.0,0,0.0,0.0,17.0,1
1714.95,2011.62,236.67,11.27,94963,38.00474,-122.663717,1.0,80.9,857.0,7,21,2.0,2.0,0.0,1.0,0,2.0,2.0,19.0,0
6975.25,8806.75,1831.5,27.75,94564,37.996462,-122.293716,1.0,105.95,756.0,1,66,2.0,0.0,0.0,2.0,0,2.0,0.0,11.0,1
3236.35,4120.31,834.75,23.85,92019,32.785165,-116.862648,0.0,91.5,284.0,2,35,2.0,0.0,0.0,2.0,0,0.0,0.0,10.0,0
5574.75,6202.64,636.02,10.78,93665,36.959731,-120.653519,0.0,93.85,937.0,0,59,0.0,0.0,0.0,2.0,0,0.0,0.0,15.0,1
5068.05,5711.25,643.2,13.4,93235,36.385818,-119.224243,2.0,104.5,451.0,6,48,2.0,2.0,0.0,2.0,3,2.0,2.0,75.0,0
1398.25,1544.81,146.56,9.16,92126,32.886925,-117.152162,0.0,84.9,852.0,5,16,2.0,2.0,2.0,1.0,2,0.0,2.0,59.0,0
4453.3,6759.7,2306.4,38.44,91016,34.1528,-118.000482,0.0,74.35,623.0,9,60,0.0,0.0,0.0,2.0,4,0.0,0.0,57.0,0
4113.15,4080.62,0.0,0.0,95437,39.455555,-123.683979,1.0,58.4,339.0,1,70,2.0,0.0,2.0,0.0,2,2.0,2.0,19.0,0
104.3,227.35,123.05,24.61,93950,36.618337,-121.926417,0.0,20.5,713.0,0,5,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
536.35,977.35,441.0,17.64,95403,38.488431,-122.752839,0.0,20.15,891.0,0,25,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
6597.25,9163.24,2565.99,40.73,92411,34.122501,-117.320138,2.0,104.8,848.0,4,63,0.0,0.0,2.0,2.0,3,2.0,2.0,76.0,0
45.1,56.16,11.06,11.06,91906,32.673483,-116.472863,0.0,45.1,143.0,0,1,0.0,0.0,0.0,1.0,0,0.0,2.0,58.0,1
486.05,600.3,114.25,4.57,91024,34.168686,-118.057505,2.0,20.1,918.0,1,25,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
19.3,68.5,49.2,49.2,93067,34.420998,-119.60137,0.0,19.3,963.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
483.7,756.83,273.13,24.83,95493,39.222323,-122.985488,0.0,44.05,1085.0,1,11,0.0,0.0,0.0,1.0,0,0.0,0.0,30.0,1
6129.2,8730.56,2601.36,36.13,92007,33.015866,-117.272254,2.0,85.3,154.0,0,72,2.0,2.0,2.0,0.0,1,2.0,2.0,21.0,0
6058.95,7164.15,1105.2,15.35,95634,38.9386,-120.785514,2.0,86.4,360.0,6,72,2.0,2.0,2.0,1.0,0,0.0,2.0,41.0,0
5011.15,8115.79,3104.64,43.12,91384,34.506627,-118.699048,2.0,70.65,168.0,6,72,0.0,2.0,2.0,0.0,0,2.0,0.0,22.0,0
442.2,452.2,0.0,0.0,94567,38.672708,-122.403219,0.0,48.75,777.0,1,9,0.0,0.0,0.0,1.0,0,2.0,2.0,10.0,1
3952.45,3952.45,0.0,0.0,94040,37.380662,-122.086022,2.0,53.8,646.0,10,72,0.0,2.0,0.0,0.0,1,2.0,2.0,14.0,0
3515.25,3615.25,0.0,0.0,93722,36.78979,-119.929894,2.0,49.35,349.0,1,71,0.0,0.0,2.0,0.0,0,0.0,2.0,25.0,1
1291.3,1609.14,207.84,8.66,92004,33.200369,-116.192313,2.0,54.8,103.0,0,24,0.0,0.0,2.0,0.0,0,0.0,0.0,27.0,0
1539.45,1865.68,326.23,19.19,96125,39.600599,-120.636358,0.0,89.4,917.0,1,17,0.0,2.0,0.0,2.0,0,2.0,0.0,22.0,1
5485.5,7571.58,2086.08,39.36,94939,37.937082,-122.532369,0.0,103.85,513.0,1,53,0.0,0.0,2.0,2.0,0,2.0,0.0,23.0,1
20.1,24.21,4.11,4.11,92121,32.898613,-117.202937,0.0,20.1,852.0,0,1,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
5468.95,7688.53,2219.58,38.94,93260,35.861928,-118.636698,1.0,94.7,784.0,0,57,2.0,0.0,2.0,2.0,0,0.0,2.0,7.0,0
1943.2,2828.34,889.87,38.69,94949,38.067204,-122.524004,0.0,90.6,679.0,0,23,2.0,0.0,0.0,0.0,0,0.0,2.0,69.0,1
4017.45,4068.68,51.23,1.09,95379,37.939768,-120.188002,0.0,87.2,1010.0,7,47,0.0,0.0,2.0,2.0,1,0.0,0.0,13.0,0
333.65,534.55,200.9,28.7,93623,37.483535,-119.679414,0.0,44.75,325.0,7,7,0.0,0.0,0.0,1.0,1,0.0,0.0,17.0,0
79.6,101.32,21.72,21.72,91722,34.097345,-117.906736,0.0,79.6,227.0,0,1,0.0,0.0,0.0,2.0,0,0.0,2.0,52.0,1
264.8,264.8,0.0,0.0,95112,37.343827,-121.883119,1.0,35.3,861.0,0,7,0.0,2.0,0.0,1.0,0,2.0,0.0,14.0,0
334.65,458.55,123.9,41.3,91801,34.090925,-118.128164,0.0,105.9,12.0,1,3,0.0,0.0,2.0,2.0,0,2.0,0.0,2.0,1
58.9,58.9,0.0,0.0,96071,40.656287,-121.428965,0.0,25.25,696.0,0,3,0.0,0.0,0.0,1.0,0,0.0,0.0,27.0,1
5233.25,6612.97,1379.72,20.29,90201,33.970343,-118.171368,1.0,76.75,66.0,0,68,0.0,2.0,2.0,1.0,0,2.0,2.0,29.0,0
1021.8,3027.85,2006.05,37.85,95934,40.080342,-120.957805,1.0,20.8,228.0,1,53,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,1
85.7,131.51,45.81,45.81,92823,33.924143,-117.79387,0.0,85.7,109.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,21.0,1
4534.45,7298.61,2764.16,49.36,94578,37.704384,-122.126703,2.0,81.8,864.0,0,56,2.0,0.0,2.0,1.0,0,2.0,2.0,21.0,0
3665.55,6371.47,2705.92,48.32,93536,34.741406,-118.38111,1.0,64.65,511.0,0,56,2.0,2.0,2.0,1.0,0,0.0,0.0,59.0,0
220.35,444.87,224.52,18.71,91913,32.64164,-116.985026,0.0,19.7,189.0,0,12,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
4068.0,5769.01,1708.8,26.7,96024,40.586588,-122.903677,1.0,65.8,265.0,5,64,2.0,2.0,0.0,0.0,2,0.0,0.0,17.0,0
740.8,913.39,172.59,15.69,95351,37.621458,-121.012295,0.0,66.35,620.0,1,11,2.0,0.0,0.0,1.0,0,0.0,2.0,12.0,1
153.05,228.57,75.52,37.76,94089,37.421633,-122.009613,0.0,70.0,967.0,0,2,0.0,0.0,0.0,2.0,0,0.0,0.0,10.0,1
193.8,279.58,85.78,42.89,95633,38.852544,-120.837669,0.0,94.2,356.0,0,2,0.0,0.0,0.0,2.0,0,0.0,2.0,13.0,1
70.5,111.89,41.39,41.39,93531,35.214982,-118.59049,0.0,70.5,465.0,0,1,0.0,0.0,0.0,2.0,0,0.0,0.0,3.0,1
1424.5,1588.51,34.01,1.79,91042,34.296574,-118.244839,0.0,73.85,1007.0,0,19,0.0,0.0,2.0,2.0,0,0.0,0.0,14.0,1
323.15,758.69,435.54,25.62,90220,33.88151,-118.234451,1.0,19.9,211.0,0,17,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
341.6,389.4,47.8,9.56,92003,33.290907,-117.202895,1.0,69.35,100.0,0,5,0.0,0.0,0.0,2.0,0,0.0,0.0,13.0,0
1790.15,1875.55,85.4,1.22,92025,33.081478,-117.033814,2.0,25.15,305.0,0,70,1.0,1.0,1.0,3.0,3,1.0,1.0,0.0,0
365.4,452.64,87.24,21.81,96143,39.246654,-120.029273,0.0,91.65,473.0,1,4,0.0,0.0,2.0,2.0,0,0.0,0.0,14.0,1
971.3,971.3,0.0,0.0,95728,39.279068,-120.414275,0.0,39.1,926.0,1,24,0.0,2.0,0.0,1.0,0,0.0,0.0,5.0,1
157.65,439.17,281.52,31.28,92069,33.162624,-117.170863,0.0,19.05,868.0,0,9,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1415.55,1933.13,517.58,36.97,93427,34.631362,-120.238218,0.0,100.55,117.0,0,14,0.0,0.0,2.0,2.0,0,0.0,2.0,27.0,1
1373.0,1786.0,303.0,12.12,95126,37.327069,-121.916819,0.0,54.1,861.0,8,25,0.0,0.0,2.0,0.0,0,0.0,0.0,59.0,0
1910.75,2803.55,892.8,28.8,95376,37.680968,-121.446049,1.0,64.0,1001.0,9,31,2.0,2.0,0.0,0.0,0,0.0,2.0,15.0,0
990.3,1110.75,120.45,10.95,90501,33.833699,-118.314387,0.0,89.2,999.0,0,11,0.0,0.0,0.0,2.0,0,2.0,0.0,29.0,0
5154.5,6307.54,1153.04,16.24,93601,37.375816,-119.739935,2.0,73.35,6.0,4,71,2.0,0.0,2.0,0.0,0,0.0,2.0,59.0,0
4730.6,4845.75,115.15,2.45,92067,33.012751,-117.200617,1.0,103.7,798.0,0,47,2.0,2.0,0.0,2.0,0,2.0,2.0,13.0,0
5882.75,6664.75,782.0,11.5,91706,34.098275,-117.967399,2.0,86.5,57.0,0,68,2.0,2.0,2.0,1.0,0,0.0,2.0,29.0,0
235.0,307.84,72.84,24.28,92223,33.946982,-116.977672,0.0,69.15,65.0,3,3,0.0,0.0,2.0,1.0,3,2.0,0.0,73.0,0
1444.65,2178.6,733.95,48.93,93552,34.557711,-118.029441,0.0,93.35,722.0,0,15,0.0,0.0,0.0,2.0,0,0.0,2.0,15.0,1
1135.7,1286.29,70.59,5.43,91746,34.038983,-117.991372,0.0,91.1,491.0,0,13,0.0,0.0,0.0,2.0,0,0.0,2.0,26.0,1
683.25,1668.74,985.49,31.79,90401,34.015481,-118.493231,1.0,20.95,889.0,0,31,1.0,1.0,1.0,3.0,0,1.0,1.0,0.0,0
1573.7,2190.16,652.16,40.76,95327,37.84771,-120.486589,0.0,93.2,454.0,0,16,0.0,0.0,2.0,2.0,0,2.0,2.0,7.0,1
171.45,280.27,98.82,49.41,93950,36.618337,-121.926417,0.0,91.45,713.0,0,2,0.0,0.0,0.0,2.0,0,2.0,0.0,20.0,0
50.55,73.11,22.56,22.56,95388,37.421299,-120.599587,0.0,50.55,1083.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,1
262.05,858.45,596.4,49.7,94710,37.872902,-122.303708,2.0,21.05,74.0,3,12,1.0,1.0,1.0,3.0,1,1.0,1.0,0.0,0
